"what","portfolio.monthly.return....","benchmark.return...."
"Return.excess (Risk free = 0)",-0.037,-0.038
"Return.excess (Risk free = 0)",-0.061,-0.062
"Return.excess (Risk free = 0)",0.017,0.015
"Return.excess (Risk free = 0)",-0.049,-0.048
"Return.excess (Risk free = 0)",-0.022,0.021
"Return.excess (Risk free = 0)",0.07,0.06
"Return.excess (Risk free = 0)",0.058,0.056
"Return.excess (Risk free = 0)",-0.065,-0.067
"Return.excess (Risk free = 0)",0.024,0.019
"Return.excess (Risk free = 0)",-0.005,-0.003
"Return.excess (Risk free = 0)",-0.009,0
"Return.excess (Risk free = 0.05)",-0.047,-0.048
"Return.excess (Risk free = 0.05)",-0.024,-0.025
"Return.excess (Risk free = 0.05)",-0.039,-0.032
"Return.excess (Risk free = 0.05)",-0.06,-0.061
"Return.excess (Risk free = 0.05)",-0.035,-0.036
"Return.excess (Risk free = 0.05)",-0.025,-0.032
"Return.excess (Risk free = 0.05)",-0.034,-0.036
"Return.excess (Risk free = 0.05)",0.017,0.015
"Return.excess (Risk free = 0.05)",-0.064,-0.065
"Return.excess (Risk free = 0.05)",-0.01,-0.008
"Return.excess (Risk free = 0.05)",-0.055,-0.056
"Return.excess (Risk free = 0.05)",0.031,0.033
"Return.excess (Risk free = 0.05)",-0.01,-0.011
"Return.excess (Risk free = 0.05)",-0.087,-0.088
"Return.excess (Risk free = 0.05)",-0.111,-0.112
"Return.excess (Risk free = 0.05)",-0.033,-0.035
"Return.excess (Risk free = 0.05)",-0.099,-0.098
"Return.excess (Risk free = 0.05)",-0.072,-0.029
"Return.excess (Risk free = 0.05)",0.02,0.01
"Return.excess (Risk free = 0.05)",0.008,0.006
"Return.excess (Risk free = 0.05)",-0.115,-0.117
"Return.excess (Risk free = 0.05)",-0.026,-0.031
"Return.excess (Risk free = 0.05)",-0.055,-0.053
"Return.excess (Risk free = 0.05)",-0.059,-0.05
"Return.excess (Risk free = 0.1)",-0.097,-0.098
"Return.excess (Risk free = 0.1)",-0.074,-0.075
"Return.excess (Risk free = 0.1)",-0.089,-0.082
"Return.excess (Risk free = 0.1)",-0.11,-0.111
"Return.excess (Risk free = 0.1)",-0.085,-0.086
"Return.excess (Risk free = 0.1)",-0.075,-0.082
"Return.excess (Risk free = 0.1)",-0.084,-0.086
"Return.excess (Risk free = 0.1)",-0.033,-0.035
"Return.excess (Risk free = 0.1)",-0.114,-0.115
"Return.excess (Risk free = 0.1)",-0.06,-0.058
"Return.excess (Risk free = 0.1)",-0.105,-0.106
"Return.excess (Risk free = 0.1)",-0.019,-0.017
"Return.excess (Risk free = 0.1)",-0.06,-0.061
"Return.excess (Risk free = 0.1)",-0.137,-0.138
"Return.excess (Risk free = 0.1)",-0.161,-0.162
"Return.excess (Risk free = 0.1)",-0.083,-0.085
"Return.excess (Risk free = 0.1)",-0.149,-0.148
"Return.excess (Risk free = 0.1)",-0.122,-0.079
"Return.excess (Risk free = 0.1)",-0.03,-0.04
"Return.excess (Risk free = 0.1)",-0.042,-0.044
"Return.excess (Risk free = 0.1)",-0.165,-0.167
"Return.excess (Risk free = 0.1)",-0.076,-0.081
"Return.excess (Risk free = 0.1)",-0.105,-0.103
"Return.excess (Risk free = 0.1)",-0.109,-0.1
"Return.excess (Risk free = 0.15)",-0.147,-0.148
"Return.excess (Risk free = 0.15)",-0.124,-0.125
"Return.excess (Risk free = 0.15)",-0.139,-0.132
"Return.excess (Risk free = 0.15)",-0.16,-0.161
"Return.excess (Risk free = 0.15)",-0.135,-0.136
"Return.excess (Risk free = 0.15)",-0.125,-0.132
"Return.excess (Risk free = 0.15)",-0.134,-0.136
"Return.excess (Risk free = 0.15)",-0.083,-0.085
"Return.excess (Risk free = 0.15)",-0.164,-0.165
"Return.excess (Risk free = 0.15)",-0.11,-0.108
"Return.excess (Risk free = 0.15)",-0.155,-0.156
"Return.excess (Risk free = 0.15)",-0.069,-0.067
"Return.excess (Risk free = 0.15)",-0.11,-0.111
"Return.excess (Risk free = 0.15)",-0.187,-0.188
"Return.excess (Risk free = 0.15)",-0.211,-0.212
"Return.excess (Risk free = 0.15)",-0.133,-0.135
"Return.excess (Risk free = 0.15)",-0.199,-0.198
"Return.excess (Risk free = 0.15)",-0.172,-0.129
"Return.excess (Risk free = 0.15)",-0.08,-0.09
"Return.excess (Risk free = 0.15)",-0.092,-0.094
"Return.excess (Risk free = 0.15)",-0.215,-0.217
"Return.excess (Risk free = 0.15)",-0.126,-0.131
"Return.excess (Risk free = 0.15)",-0.155,-0.153
"Return.excess (Risk free = 0.15)",-0.159,-0.15
"Return.excess (Risk free = 0.2)",-0.197,-0.198
"Return.excess (Risk free = 0.2)",-0.174,-0.175
"Return.excess (Risk free = 0.2)",-0.189,-0.182
"Return.excess (Risk free = 0.2)",-0.21,-0.211
"Return.excess (Risk free = 0.2)",-0.185,-0.186
"Return.excess (Risk free = 0.2)",-0.175,-0.182
"Return.excess (Risk free = 0.2)",-0.184,-0.186
"Return.excess (Risk free = 0.2)",-0.133,-0.135
"Return.excess (Risk free = 0.2)",-0.214,-0.215
"Return.excess (Risk free = 0.2)",-0.16,-0.158
"Return.excess (Risk free = 0.2)",-0.205,-0.206
"Return.excess (Risk free = 0.2)",-0.119,-0.117
"Return.excess (Risk free = 0.2)",-0.16,-0.161
"Return.excess (Risk free = 0.2)",-0.237,-0.238
"Return.excess (Risk free = 0.2)",-0.261,-0.262
"Return.excess (Risk free = 0.2)",-0.183,-0.185
"Return.excess (Risk free = 0.2)",-0.249,-0.248
"Return.excess (Risk free = 0.2)",-0.222,-0.179
"Return.excess (Risk free = 0.2)",-0.13,-0.14
"Return.excess (Risk free = 0.2)",-0.142,-0.144
"Return.excess (Risk free = 0.2)",-0.265,-0.267
"Return.excess (Risk free = 0.2)",-0.176,-0.181
"Return.excess (Risk free = 0.2)",-0.205,-0.203
"Return.excess (Risk free = 0.2)",-0.209,-0.2
"Return.excess (Risk free = 0.25)",-0.247,-0.248
"Return.excess (Risk free = 0.25)",-0.224,-0.225
"Return.excess (Risk free = 0.25)",-0.239,-0.232
"Return.excess (Risk free = 0.25)",-0.26,-0.261
"Return.excess (Risk free = 0.25)",-0.235,-0.236
"Return.excess (Risk free = 0.25)",-0.225,-0.232
"Return.excess (Risk free = 0.25)",-0.234,-0.236
"Return.excess (Risk free = 0.25)",-0.183,-0.185
"Return.excess (Risk free = 0.25)",-0.264,-0.265
"Return.excess (Risk free = 0.25)",-0.21,-0.208
"Return.excess (Risk free = 0.25)",-0.255,-0.256
"Return.excess (Risk free = 0.25)",-0.169,-0.167
"Return.excess (Risk free = 0.25)",-0.21,-0.211
"Return.excess (Risk free = 0.25)",-0.287,-0.288
"Return.excess (Risk free = 0.25)",-0.311,-0.312
"Return.excess (Risk free = 0.25)",-0.233,-0.235
"Return.excess (Risk free = 0.25)",-0.299,-0.298
"Return.excess (Risk free = 0.25)",-0.272,-0.229
"Return.excess (Risk free = 0.25)",-0.18,-0.19
"Return.excess (Risk free = 0.25)",-0.192,-0.194
"Return.excess (Risk free = 0.25)",-0.315,-0.317
"Return.excess (Risk free = 0.25)",-0.226,-0.231
"Return.excess (Risk free = 0.25)",-0.255,-0.253
"Return.excess (Risk free = 0.25)",-0.259,-0.25
"Return.excess (Risk free = 0.3)",-0.297,-0.298
"Return.excess (Risk free = 0.3)",-0.274,-0.275
"Return.excess (Risk free = 0.3)",-0.289,-0.282
"Return.excess (Risk free = 0.3)",-0.31,-0.311
"Return.excess (Risk free = 0.3)",-0.285,-0.286
"Return.excess (Risk free = 0.3)",-0.275,-0.282
"Return.excess (Risk free = 0.3)",-0.284,-0.286
"Return.excess (Risk free = 0.3)",-0.233,-0.235
"Return.excess (Risk free = 0.3)",-0.314,-0.315
"Return.excess (Risk free = 0.3)",-0.26,-0.258
"Return.excess (Risk free = 0.3)",-0.305,-0.306
"Return.excess (Risk free = 0.3)",-0.219,-0.217
"Return.excess (Risk free = 0.3)",-0.26,-0.261
"Return.excess (Risk free = 0.3)",-0.337,-0.338
"Return.excess (Risk free = 0.3)",-0.361,-0.362
"Return.excess (Risk free = 0.3)",-0.283,-0.285
"Return.excess (Risk free = 0.3)",-0.349,-0.348
"Return.excess (Risk free = 0.3)",-0.322,-0.279
"Return.excess (Risk free = 0.3)",-0.23,-0.24
"Return.excess (Risk free = 0.3)",-0.242,-0.244
"Return.excess (Risk free = 0.3)",-0.365,-0.367
"Return.excess (Risk free = 0.3)",-0.276,-0.281
"Return.excess (Risk free = 0.3)",-0.305,-0.303
"Return.excess (Risk free = 0.3)",-0.309,-0.3
"Cumulative Return (geometric=TRUE)",0.00299999999999989,0.002
"Cumulative Return (geometric=TRUE)",0.0290779999999999,0.02705
"Cumulative Return (geometric=TRUE)",0.0403978579999997,0.0455368999999999
"Cumulative Return (geometric=TRUE)",0.0299938794199999,0.0340359940999999
"Cumulative Return (geometric=TRUE)",0.0454437876112996,0.0485124980173999
"Cumulative Return (geometric=TRUE)",0.0715798823015821,0.0673857229817132
"Cumulative Return (geometric=TRUE)",0.0887251604184074,0.0823291231034571
"Cumulative Return (geometric=TRUE)",0.161669746166441,0.152680516105182
"Cumulative Return (geometric=TRUE)",0.14540636972011,0.135390308363604
"Cumulative Return (geometric=TRUE)",0.191222624508915,0.183076701314876
"Cumulative Return (geometric=TRUE)",0.18526651138637,0.175978241106986
"Cumulative Return (geometric=TRUE)",0.281273098808666,0.273584435118866
"Cumulative Return (geometric=TRUE)",0.332524022761013,0.323254228088502
"Cumulative Return (geometric=TRUE)",0.283220633918855,0.272970567421139
"Cumulative Return (geometric=TRUE)",0.204944175249805,0.194046392241028
"Cumulative Return (geometric=TRUE)",0.225428226229052,0.211957088124643
"Cumulative Return (geometric=TRUE)",0.165382243143828,0.15378314789466
"Cumulative Return (geometric=TRUE)",0.139743833794664,0.178012594000448
"Cumulative Return (geometric=TRUE)",0.219525902160291,0.248693349640475
"Cumulative Return (geometric=TRUE)",0.290258404485588,0.318620177220342
"Cumulative Return (geometric=TRUE)",0.206391608194024,0.230272625346579
"Cumulative Return (geometric=TRUE)",0.235345006790681,0.253647805228164
"Cumulative Return (geometric=TRUE)",0.229168281756728,0.249886861812479
"Cumulative Return (geometric=TRUE)",0.218105767220917,0.249886861812479
"Cumulative Return (geometric=FALSE)",0.003,0.002
"Cumulative Return (geometric=FALSE)",0.029,0.027
"Cumulative Return (geometric=FALSE)",0.04,0.045
"Cumulative Return (geometric=FALSE)",0.03,0.034
"Cumulative Return (geometric=FALSE)",0.045,0.048
"Cumulative Return (geometric=FALSE)",0.07,0.066
"Cumulative Return (geometric=FALSE)",0.086,0.08
"Cumulative Return (geometric=FALSE)",0.153,0.145
"Cumulative Return (geometric=FALSE)",0.139,0.13
"Cumulative Return (geometric=FALSE)",0.179,0.172
"Cumulative Return (geometric=FALSE)",0.174,0.166
"Cumulative Return (geometric=FALSE)",0.255,0.249
"Cumulative Return (geometric=FALSE)",0.295,0.288
"Cumulative Return (geometric=FALSE)",0.258,0.25
"Cumulative Return (geometric=FALSE)",0.197,0.188
"Cumulative Return (geometric=FALSE)",0.214,0.203
"Cumulative Return (geometric=FALSE)",0.165,0.155
"Cumulative Return (geometric=FALSE)",0.143,0.176
"Cumulative Return (geometric=FALSE)",0.213,0.236
"Cumulative Return (geometric=FALSE)",0.271,0.292
"Cumulative Return (geometric=FALSE)",0.206,0.225
"Cumulative Return (geometric=FALSE)",0.23,0.244
"Cumulative Return (geometric=FALSE)",0.225,0.241
"Cumulative Return (geometric=FALSE)",0.216,0.241
"Sortino Ratio (MAR = 0%)",Inf,Inf
"Sortino Ratio (MAR = 0%)",Inf,Inf
"Sortino Ratio (MAR = 0%)",Inf,Inf
"Sortino Ratio (MAR = 0%)",1.5,1.54545454545455
"Sortino Ratio (MAR = 0%)",2.01246117974981,1.95147750763618
"Sortino Ratio (MAR = 0%)",2.85773803324704,2.44948974278318
"Sortino Ratio (MAR = 0%)",3.25049446787935,2.7488325309762
"Sortino Ratio (MAR = 0%)",5.40936687607709,4.66047651236588
"Sortino Ratio (MAR = 0%)",2.69307029756515,2.32961443247204
"Sortino Ratio (MAR = 0%)",3.29008543386979,2.9240877239476
"Sortino Ratio (MAR = 0%)",2.92819766175444,2.5608259614722
"Sortino Ratio (MAR = 0%)",4.10863007844407,3.67770629063951
"Sortino Ratio (MAR = 0%)",4.56665101160337,4.0868540661337
"Sortino Ratio (MAR = 0%)",1.67730613630736,1.56359979288634
"Sortino Ratio (MAR = 0%)",0.691483512929973,0.644645106508295
"Sortino Ratio (MAR = 0%)",0.727302390567925,0.673976132485783
"Sortino Ratio (MAR = 0%)",0.452770753672167,0.42098742332658
"Sortino Ratio (MAR = 0%)",0.370054264368203,0.464556241742345
"Sortino Ratio (MAR = 0%)",0.536498400203865,0.606313288650811
"Sortino Ratio (MAR = 0%)",0.665303673385798,0.731189149337814
"Sortino Ratio (MAR = 0%)",0.401733515514418,0.439806428731565
"Sortino Ratio (MAR = 0%)",0.438224836666163,0.465979904909011
"Sortino Ratio (MAR = 0%)",0.418857174247308,0.44997156826699
"Sortino Ratio (MAR = 0%)",0.392372028795065,0.440497421564486
"Sortino Ratio (MAR = 5%)",-1,-1
"Sortino Ratio (MAR = 5%)",-0.951329033501053,-0.953779923267415
"Sortino Ratio (MAR = 5%)",-0.967821008377905,-0.964195864734159
"Sortino Ratio (MAR = 5%)",-0.955961761235827,-0.947473768274845
"Sortino Ratio (MAR = 5%)",-0.959422032420532,-0.953828172592769
"Sortino Ratio (MAR = 5%)",-0.950640505399932,-0.955587719015497
"Sortino Ratio (MAR = 5%)",-0.95521850710367,-0.960434546722089
"Sortino Ratio (MAR = 5%)",-0.835987494907806,-0.848492906615902
"Sortino Ratio (MAR = 5%)",-0.84620916319764,-0.856353019999114
"Sortino Ratio (MAR = 5%)",-0.825850705880606,-0.831005800198804
"Sortino Ratio (MAR = 5%)",-0.841892559996059,-0.846330449004496
"Sortino Ratio (MAR = 5%)",-0.739594446201381,-0.740664582324923
"Sortino Ratio (MAR = 5%)",-0.729168016460068,-0.731547538756285
"Sortino Ratio (MAR = 5%)",-0.735413445987151,-0.737685093384005
"Sortino Ratio (MAR = 5%)",-0.731283824494091,-0.733616449827278
"Sortino Ratio (MAR = 5%)",-0.739823509257131,-0.743015633936066
"Sortino Ratio (MAR = 5%)",-0.750430484501361,-0.754187892568564
"Sortino Ratio (MAR = 5%)",-0.766429130761335,-0.757174721229708
"Sortino Ratio (MAR = 5%)",-0.726278292165206,-0.726800477536168
"Sortino Ratio (MAR = 5%)",-0.700204514919608,-0.702444558438629
"Sortino Ratio (MAR = 5%)",-0.709303305303401,-0.708959920545105
"Sortino Ratio (MAR = 5%)",-0.71078905810419,-0.71339080324067
"Sortino Ratio (MAR = 5%)",-0.723223919287678,-0.725502799570777
"Sortino Ratio (MAR = 5%)",-0.735374254070636,-0.735936862185384
"Sortino Ratio (MAR = 10%)",-1,-1
"Sortino Ratio (MAR = 10%)",-0.991075392350217,-0.991277872681561
"Sortino Ratio (MAR = 10%)",-0.994004065367307,-0.993648118148172
"Sortino Ratio (MAR = 10%)",-0.990197182430257,-0.988481836580686
"Sortino Ratio (MAR = 10%)",-0.991346575643354,-0.990242775050501
"Sortino Ratio (MAR = 10%)",-0.990116442284817,-0.990991368387255
"Sortino Ratio (MAR = 10%)",-0.991246179848335,-0.992120649206861
"Sortino Ratio (MAR = 10%)",-0.967496714088971,-0.969843684713724
"Sortino Ratio (MAR = 10%)",-0.966414074414246,-0.968450034592075
"Sortino Ratio (MAR = 10%)",-0.964235550350565,-0.965116250899967
"Sortino Ratio (MAR = 10%)",-0.966082469415414,-0.966830191356804
"Sortino Ratio (MAR = 10%)",-0.94189872360901,-0.940916594410471
"Sortino Ratio (MAR = 10%)",-0.942394085487388,-0.941629639549898
"Sortino Ratio (MAR = 10%)",-0.936339897881547,-0.935696867208348
"Sortino Ratio (MAR = 10%)",-0.925395562084343,-0.924937296883358
"Sortino Ratio (MAR = 10%)",-0.929178181525619,-0.928899091662674
"Sortino Ratio (MAR = 10%)",-0.927078590338157,-0.927373788419067
"Sortino Ratio (MAR = 10%)",-0.930569106181964,-0.92972534966607
"Sortino Ratio (MAR = 10%)",-0.919801251226696,-0.922871775356424
"Sortino Ratio (MAR = 10%)",-0.914287704738154,-0.918109742197026
"Sortino Ratio (MAR = 10%)",-0.910539461748751,-0.912779736892898
"Sortino Ratio (MAR = 10%)",-0.912598194566486,-0.915492389935215
"Sortino Ratio (MAR = 10%)",-0.916559222172636,-0.919309205501677
"Sortino Ratio (MAR = 10%)",-0.920182172840589,-0.922744622465574
"Sortino Ratio (MAR = 15%)",-1,-1
"Sortino Ratio (MAR = 15%)",-0.996417809994967,-0.996469827455652
"Sortino Ratio (MAR = 15%)",-0.997575768378688,-0.997467358620012
"Sortino Ratio (MAR = 15%)",-0.995834118113659,-0.995134937102634
"Sortino Ratio (MAR = 15%)",-0.996368153925753,-0.995920025500196
"Sortino Ratio (MAR = 15%)",-0.995934350171384,-0.996277125791606
"Sortino Ratio (MAR = 15%)",-0.996420884320851,-0.996758311824999
"Sortino Ratio (MAR = 15%)",-0.987205311650959,-0.98804603016446
"Sortino Ratio (MAR = 15%)",-0.986323480223705,-0.987066646312031
"Sortino Ratio (MAR = 15%)",-0.98571934245646,-0.985994847523059
"Sortino Ratio (MAR = 15%)",-0.986228765445424,-0.986457071911825
"Sortino Ratio (MAR = 15%)",-0.977027342273118,-0.976505879594057
"Sortino Ratio (MAR = 15%)",-0.977549520922835,-0.977114693246316
"Sortino Ratio (MAR = 15%)",-0.974026907435946,-0.97361463058194
"Sortino Ratio (MAR = 15%)",-0.967837034830535,-0.967470756864338
"Sortino Ratio (MAR = 15%)",-0.969633325316602,-0.969337325049202
"Sortino Ratio (MAR = 15%)",-0.967764979639521,-0.967762557838909
"Sortino Ratio (MAR = 15%)",-0.969002413716694,-0.969025978651741
"Sortino Ratio (MAR = 15%)",-0.964718529650728,-0.966482302384614
"Sortino Ratio (MAR = 15%)",-0.962790232644317,-0.964876091826816
"Sortino Ratio (MAR = 15%)",-0.959887142777642,-0.961235765186705
"Sortino Ratio (MAR = 15%)",-0.961072265658698,-0.962641782188513
"Sortino Ratio (MAR = 15%)",-0.96278304333069,-0.964286974560625
"Sortino Ratio (MAR = 15%)",-0.964308752431633,-0.965801381358308
"Sortino Ratio (MAR = 20%)",-1,-1
"Sortino Ratio (MAR = 20%)",-0.998083855734986,-0.998104290872045
"Sortino Ratio (MAR = 20%)",-0.998698336725323,-0.998648956698862
"Sortino Ratio (MAR = 20%)",-0.99771070205622,-0.997334962695619
"Sortino Ratio (MAR = 20%)",-0.99801584394805,-0.997775303139718
"Sortino Ratio (MAR = 20%)",-0.997800371538199,-0.997981177322903
"Sortino Ratio (MAR = 20%)",-0.998068849649492,-0.998245559961801
"Sortino Ratio (MAR = 20%)",-0.993239755037406,-0.993661468511692
"Sortino Ratio (MAR = 20%)",-0.992659872415312,-0.993034834659287
"Sortino Ratio (MAR = 20%)",-0.992408150460644,-0.992534722521418
"Sortino Ratio (MAR = 20%)",-0.992619565726621,-0.992722036360883
"Sortino Ratio (MAR = 20%)",-0.987881960219781,-0.987575825414325
"Sortino Ratio (MAR = 20%)",-0.98823525551411,-0.987975549250313
"Sortino Ratio (MAR = 20%)",-0.986106611940547,-0.985848939556121
"Sortino Ratio (MAR = 20%)",-0.982354752080372,-0.982108580065738
"Sortino Ratio (MAR = 20%)",-0.983376489446848,-0.983166974190669
"Sortino Ratio (MAR = 20%)",-0.982087062076609,-0.982047368604889
"Sortino Ratio (MAR = 20%)",-0.982679579387807,-0.982807240554867
"Sortino Ratio (MAR = 20%)",-0.980461205205724,-0.981544395567307
"Sortino Ratio (MAR = 20%)",-0.979546200128466,-0.98079863268437
"Sortino Ratio (MAR = 20%)",-0.9775965238121,-0.978441181538721
"Sortino Ratio (MAR = 20%)",-0.978327181255839,-0.979272129981227
"Sortino Ratio (MAR = 20%)",-0.979253332656348,-0.980162807207951
"Sortino Ratio (MAR = 20%)",-0.9800683478291,-0.98099348137096
"Sortino Ratio (MAR = 25%)",-1,-1
"Sortino Ratio (MAR = 25%)",-0.998809832741189,-0.998819858529647
"Sortino Ratio (MAR = 25%)",-0.999189639137504,-0.999162062384688
"Sortino Ratio (MAR = 25%)",-0.998555585320735,-0.998321771623866
"Sortino Ratio (MAR = 25%)",-0.998752360319059,-0.998602744029753
"Sortino Ratio (MAR = 25%)",-0.998624779560618,-0.998736082575604
"Sortino Ratio (MAR = 25%)",-0.998794481866883,-0.99890280878256
"Sortino Ratio (MAR = 25%)",-0.995834502587331,-0.996086045426571
"Sortino Ratio (MAR = 25%)",-0.995436606390475,-0.995660750400453
"Sortino Ratio (MAR = 25%)",-0.995306262737866,-0.995377283156978
"Sortino Ratio (MAR = 25%)",-0.995415381650071,-0.99547174939071
"Sortino Ratio (MAR = 25%)",-0.992547929568571,-0.992349082807099
"Sortino Ratio (MAR = 25%)",-0.992792061389025,-0.992622106426873
"Sortino Ratio (MAR = 25%)",-0.99138965462731,-0.991216918241356
